Distancia 0 mm ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HORA,LED_ROJO,LED_VERDE,LED_AZUL,,HORA,LED_ROJO,LED_VERDE,LED_AZUL,,HORA,LED_ROJO,LED_VERDE,LED_AZUL,,HORA,LED_ROJO,LED_VERDE,LED_AZUL,,HORA,LED_ROJO,LED_VERDE,LED_AZUL,,V_Rojo,V_Verde,V_Azul,,,,HORA,Numero_bits, Error_total,,HORA,Numero_bits, Error_total,,HORA,Numero_bits, Error_total,,HORA,Numero_bits, Error_total,,HORA,Numero_bits, Error_total,,Numero Bits,Error total,,Numero Bits,Error total,,
6:08:49 p. m.,0.01,0,1.68,,6:07:13 p. m.,0.01,0,1.85,,6:05:20 p. m.,0.01,0,1.7,,6:03:44 p. m.,0.02,0,1.69,,5:55:07 p. m.,0.04,0,1.75,,0.018,0,1.734,,,,5:53:14 p. m.,27,56.25,,5:51:49 p. m.,25,52.08,,5:50:33 p. m.,25,52.08,,5:49:10 p. m.,26,54.17,,5:47:54 p. m.,11,22.92,,22.8,47.5,,23,47.5,,
6:08:50 p. m.,0.02,0,2.09,,6:07:15 p. m.,0.02,0,2.17,,6:05:22 p. m.,0.02,0,2.08,,6:03:46 p. m.,0.03,0,2.13,,5:55:07 p. m.,0.05,0,2.11,,0.028,0,2.116,,,,5:53:16 p. m.,26,54.17,,5:51:51 p. m.,24,50,,5:50:34 p. m.,26,54.17,,5:49:11 p. m.,26,54.17,,5:47:55 p. m.,25,52.08,,25.4,52.918,,25,52.92,,
6:08:52 p. m.,0.03,0,2.65,,6:07:16 p. m.,0.03,0,2.66,,6:05:24 p. m.,0.03,0,2.64,,6:03:48 p. m.,0.04,0,2.7,,5:55:08 p. m.,0.07,0,2.69,,0.04,0,2.668,,,,5:53:17 p. m.,25,52.08,,5:51:52 p. m.,26,54.17,,5:50:36 p. m.,25,52.08,,5:49:12 p. m.,26,54.17,,5:47:57 p. m.,25,52.08,,25.4,52.916,,25,52.92,,
6:08:54 p. m.,0.04,0,2.47,,6:07:18 p. m.,0.04,0,2.56,,6:05:25 p. m.,0.04,0,2.49,,6:03:50 p. m.,0.04,0,2.56,,5:55:09 p. m.,0.08,0,2.5,,0.048,0,2.516,,,,5:53:19 p. m.,24,50,,5:51:53 p. m.,13,27.08,,5:50:37 p. m.,13,27.08,,5:49:14 p. m.,24,50,,5:47:58 p. m.,25,52.08,,19.8,41.248,,20,41.25,,
6:08:56 p. m.,0.05,0,1.79,,6:07:20 p. m.,0.05,0,1.9,,6:05:27 p. m.,0.05,0,1.79,,6:03:51 p. m.,0.05,0,1.86,,5:55:11 p. m.,0.09,0,1.86,,0.058,0,1.84,,,,5:53:20 p. m.,26,54.17,,5:51:55 p. m.,24,50,,5:50:39 p. m.,24,50,,5:49:15 p. m.,26,54.17,,5:48:00 p. m.,15,31.25,,23,47.918,,23,47.92,,
6:08:57 p. m.,0.06,0,1.72,,6:07:22 p. m.,0.06,0,1.71,,6:05:29 p. m.,0.06,0,1.73,,6:03:53 p. m.,0.06,0,1.75,,5:55:13 p. m.,0.1,0,1.79,,0.068,0,1.74,,,,5:53:22 p. m.,23,47.92,,5:51:56 p. m.,11,22.92,,5:50:40 p. m.,11,22.92,,5:49:17 p. m.,22,45.83,,5:48:01 p. m.,25,52.08,,18.4,38.334,,18,38.33,,
6:08:59 p. m.,0.07,0,2.36,,6:07:23 p. m.,0.07,0,2.35,,6:05:31 p. m.,0.07,0,2.3,,6:03:55 p. m.,0.07,0,2.34,,5:55:15 p. m.,0.11,0.01,2.25,,0.078,0.002,2.32,,,,5:53:23 p. m.,26,54.17,,5:51:58 p. m.,25,52.08,,5:50:41 p. m.,24,50,,5:49:18 p. m.,26,54.17,,5:48:03 p. m.,20,41.67,,24.2,50.418,,24,50.42,,
6:09:01 p. m.,0.08,0,2.62,,6:07:25 p. m.,0.07,0,2.61,,6:05:32 p. m.,0.08,0,2.71,,6:03:57 p. m.,0.08,0,2.69,,5:55:16 p. m.,0.12,0.01,2.6,,0.086,0.002,2.646,,,,5:53:25 p. m.,25,52.08,,5:51:59 p. m.,25,52.08,,5:50:43 p. m.,12,25,,5:49:20 p. m.,24,50,,5:48:04 p. m.,27,56.25,,22.6,47.082,,23,47.08,,
6:09:03 p. m.,0.08,0,2.31,,6:07:27 p. m.,0.08,0,2.27,,6:05:34 p. m.,0.09,0,2.29,,6:03:58 p. m.,0.09,0,2.26,,5:55:18 p. m.,0.14,0.01,2.3,,0.096,0.002,2.286,,,,5:53:26 p. m.,14,29.17,,5:52:01 p. m.,26,54.17,,5:50:44 p. m.,23,47.92,,5:49:21 p. m.,28,58.33,,5:48:06 p. m.,27,56.25,,23.6,49.168,,24,49.17,,
6:09:04 p. m.,0.09,0,1.71,,6:07:29 p. m.,0.09,0,1.73,,6:05:36 p. m.,0.1,0,1.66,,6:04:00 p. m.,0.1,0,1.71,,5:55:20 p. m.,0.15,0.01,1.71,,0.106,0.002,1.704,,,,5:53:27 p. m.,26,54.17,,5:52:02 p. m.,24,50,,5:50:46 p. m.,13,27.08,,5:49:23 p. m.,23,47.92,,5:48:07 p. m.,11,22.92,,19.4,40.418,,19,40.42,,
6:09:06 p. m.,0.1,0,1.9,,6:07:30 p. m.,0.1,0,1.92,,6:05:38 p. m.,0.11,0,1.93,,6:04:02 p. m.,0.11,0,1.91,,5:55:22 p. m.,0.16,0.01,1.96,,0.116,0.002,1.924,,,,5:53:29 p. m.,11,22.92,,5:52:04 p. m.,17,35.42,,5:50:47 p. m.,24,50,,5:49:24 p. m.,27,56.25,,5:48:08 p. m.,24,50,,20.6,42.918,,21,42.92,,
6:09:08 p. m.,0.11,0,2.53,,6:07:32 p. m.,0.11,0,2.61,,6:05:40 p. m.,0.12,0,2.57,,6:04:04 p. m.,0.12,0,2.57,,5:55:23 p. m.,0.17,0.01,2.52,,0.126,0.002,2.56,,,,5:53:30 p. m.,24,50,,5:52:05 p. m.,26,54.17,,5:50:49 p. m.,13,27.08,,5:49:26 p. m.,21,43.75,,5:48:10 p. m.,14,29.17,,19.6,40.834,,20,40.83,,
6:09:10 p. m.,0.12,0,2.67,,6:07:34 p. m.,0.12,0,2.62,,6:05:41 p. m.,0.12,0,2.64,,6:04:06 p. m.,0.13,0.01,2.66,,5:55:25 p. m.,0.18,0.01,2.64,,0.134,0.004,2.646,,,,5:53:32 p. m.,13,27.08,,5:52:07 p. m.,13,27.08,,5:50:50 p. m.,25,52.08,,5:49:27 p. m.,24,50,,5:48:11 p. m.,25,52.08,,20,41.664,,20,41.66,,
6:09:12 p. m.,0.13,0,2.12,,6:07:36 p. m.,0.13,0,2.14,,6:05:43 p. m.,0.13,0.01,2.1,,6:04:07 p. m.,0.14,0.01,2.16,,5:55:27 p. m.,0.19,0.01,2.14,,0.144,0.006,2.132,,,,5:53:33 p. m.,24,50,,5:52:08 p. m.,22,45.83,,5:50:52 p. m.,15,31.25,,5:49:29 p. m.,20,41.67,,5:48:13 p. m.,21,43.75,,20.4,42.5,,20,42.5,,
6:09:13 p. m.,0.14,0,1.7,,6:07:38 p. m.,0.14,0,1.72,,6:05:45 p. m.,0.14,0.01,1.68,,6:04:09 p. m.,0.15,0.01,1.7,,5:55:29 p. m.,0.2,0.02,1.7,,0.154,0.008,1.7,,,,5:53:35 p. m.,25,52.08,,5:52:10 p. m.,14,29.17,,5:50:53 p. m.,25,52.08,,5:49:30 p. m.,26,54.17,,5:48:14 p. m.,25,52.08,,23,47.916,,23,47.92,,
6:09:15 p. m.,0.15,0,2.05,,6:07:39 p. m.,0.14,0,2.1,,6:05:47 p. m.,0.15,0.01,2.06,,6:04:11 p. m.,0.16,0.01,2.07,,5:55:31 p. m.,0.21,0.02,2.06,,0.162,0.008,2.068,,,,5:53:36 p. m.,25,52.08,,5:52:11 p. m.,25,52.08,,5:50:55 p. m.,20,41.67,,5:49:31 p. m.,16,33.33,,5:48:16 p. m.,25,52.08,,22.2,46.248,,22,46.25,,
6:09:17 p. m.,0.16,0,2.59,,6:07:41 p. m.,0.15,0,2.72,,6:05:48 p. m.,0.16,0.01,2.69,,6:04:13 p. m.,0.17,0.01,2.7,,5:55:32 p. m.,0.22,0.02,2.74,,0.172,0.008,2.688,,,,5:53:38 p. m.,20,41.67,,5:52:12 p. m.,11,22.92,,5:50:56 p. m.,25,52.08,,5:49:33 p. m.,26,54.17,,5:48:17 p. m.,11,22.92,,18.6,38.752,,19,38.75,,
6:09:19 p. m.,0.16,0,2.59,,6:07:43 p. m.,0.16,0,2.49,,6:05:50 p. m.,0.17,0.01,2.57,,6:04:14 p. m.,0.18,0.01,2.57,,5:55:34 p. m.,0.23,0.02,2.58,,0.18,0.008,2.56,,,,5:53:39 p. m.,26,54.17,,5:52:14 p. m.,25,52.08,,5:50:58 p. m.,20,41.67,,5:49:34 p. m.,14,29.17,,5:48:19 p. m.,24,50,,21.8,45.418,,22,45.42,,
6:09:20 p. m.,0.17,0,2.08,,6:07:45 p. m.,0.17,0,1.97,,6:05:52 p. m.,0.18,0.01,2.03,,6:04:16 p. m.,0.18,0.01,2.05,,5:55:36 p. m.,0.24,0.02,2.05,,0.188,0.008,2.036,,,,5:53:41 p. m.,24,50,,5:52:15 p. m.,15,31.25,,5:50:59 p. m.,27,56.25,,5:49:36 p. m.,25,52.08,,5:48:20 p. m.,16,33.33,,21.4,44.582,,21,44.58,,
6:09:22 p. m.,0.18,0,1.72,,6:07:46 p. m.,0.18,0,1.73,,6:05:54 p. m.,0.19,0.01,1.69,,6:04:18 p. m.,0.19,0.01,1.7,,5:55:38 p. m.,0.25,0.02,1.7,,0.198,0.008,1.708,,,,5:53:42 p. m.,14,29.17,,5:52:17 p. m.,24,50,,5:51:00 p. m.,26,54.17,,5:49:37 p. m.,15,31.25,,5:48:22 p. m.,25,52.08,,20.8,43.334,,21,43.33,,
6:09:24 p. m.,0.19,0.01,2.23,,6:07:48 p. m.,0.19,0.01,2.18,,6:05:55 p. m.,0.2,0.01,2.15,,6:04:20 p. m.,0.2,0.01,2.33,,5:55:39 p. m.,0.26,0.02,2.16,,0.208,0.012,2.21,,,,5:53:43 p. m.,25,52.08,,5:52:18 p. m.,28,58.33,,5:51:02 p. m.,12,25,,5:49:39 p. m.,24,50,,5:48:23 p. m.,23,47.92,,22.4,46.666,,22,46.67,,
6:09:26 p. m.,0.2,0.01,2.69,,6:07:50 p. m.,0.2,0.01,2.64,,6:05:57 p. m.,0.2,0.01,2.65,,6:04:21 p. m.,0.21,0.01,2.73,,5:55:41 p. m.,0.27,0.02,2.61,,0.216,0.012,2.664,,,,5:53:45 p. m.,15,31.25,,5:52:20 p. m.,22,45.83,,5:51:03 p. m.,23,47.92,,5:49:40 p. m.,12,25,,5:48:24 p. m.,12,25,,16.8,35,,17,35,,
6:09:27 p. m.,0.21,0.01,2.33,,6:07:52 p. m.,0.21,0.01,2.39,,6:05:59 p. m.,0.21,0.01,2.39,,6:04:23 p. m.,0.22,0.02,2.4,,5:55:43 p. m.,0.28,0.03,2.38,,0.226,0.016,2.378,,,,5:53:46 p. m.,25,52.08,,5:52:21 p. m.,24,50,,5:51:05 p. m.,15,31.25,,5:49:42 p. m.,25,52.08,,5:48:26 p. m.,24,50,,22.6,47.082,,23,47.08,,
6:09:29 p. m.,0.22,0.01,1.77,,6:07:53 p. m.,0.21,0.01,1.83,,6:06:01 p. m.,0.22,0.02,1.74,,6:04:25 p. m.,0.23,0.02,1.7,,5:55:45 p. m.,0.29,0.03,1.83,,0.234,0.018,1.774,,,,5:53:48 p. m.,21,43.75,,5:52:23 p. m.,19,39.58,,5:51:06 p. m.,25,52.08,,5:49:43 p. m.,26,54.17,,5:48:27 p. m.,13,27.08,,20.8,43.332,,21,43.33,,
6:09:31 p. m.,0.23,0.01,1.85,,6:07:55 p. m.,0.22,0.01,1.95,,6:06:03 p. m.,0.23,0.02,1.92,,6:04:27 p. m.,0.24,0.02,1.94,,5:55:46 p. m.,0.3,0.03,1.81,,0.244,0.018,1.894,,,,5:53:49 p. m.,26,54.17,,5:52:24 p. m.,24,50,,5:51:08 p. m.,22,45.83,,5:49:45 p. m.,24,50,,5:48:29 p. m.,27,56.25,,24.6,51.25,,25,51.25,,
6:09:33 p. m.,0.23,0.01,2.32,,6:07:57 p. m.,0.23,0.01,2.32,,6:06:04 p. m.,0.24,0.02,2.39,,6:04:29 p. m.,0.25,0.02,2.38,,5:55:48 p. m.,0.31,0.03,2.41,,0.252,0.018,2.364,,,,5:53:51 p. m.,24,50,,5:52:26 p. m.,20,41.67,,5:51:09 p. m.,16,33.33,,5:49:46 p. m.,26,54.17,,5:48:30 p. m.,21,43.75,,21.4,44.584,,21,44.58,,
6:09:35 p. m.,0.24,0.01,2.69,,6:07:59 p. m.,0.24,0.01,2.65,,6:06:06 p. m.,0.25,0.02,2.68,,6:04:30 p. m.,0.26,0.02,2.68,,5:55:50 p. m.,0.32,0.03,2.65,,0.262,0.018,2.67,,,,5:53:52 p. m.,13,27.08,,5:52:27 p. m.,26,54.17,,5:51:11 p. m.,25,52.08,,5:49:48 p. m.,23,47.92,,5:48:32 p. m.,24,50,,22.2,46.25,,22,46.25,,
6:09:36 p. m.,0.25,0.01,2.29,,6:08:01 p. m.,0.25,0.01,2.33,,6:06:08 p. m.,0.26,0.02,2.31,,6:04:32 p. m.,0.26,0.02,2.31,,5:55:52 p. m.,0.32,0.03,2.22,,0.268,0.018,2.292,,,,5:53:54 p. m.,24,50,,5:52:28 p. m.,17,35.42,,5:51:12 p. m.,14,29.17,,5:49:49 p. m.,26,54.17,,5:48:33 p. m.,21,43.75,,20.4,42.502,,20,42.5,,
6:09:38 p. m.,0.26,0.01,1.69,,6:08:02 p. m.,0.26,0.01,1.74,,6:06:10 p. m.,0.27,0.02,1.7,,6:04:34 p. m.,0.27,0.02,1.7,,5:55:53 p. m.,0.33,0.03,1.74,,0.278,0.018,1.714,,,,5:53:55 p. m.,15,31.25,,5:52:30 p. m.,26,54.17,,5:51:14 p. m.,26,54.17,,5:49:50 p. m.,20,41.67,,5:48:35 p. m.,27,56.25,,22.8,47.502,,23,47.5,,
6:09:40 p. m.,0.27,0.01,1.97,,6:08:04 p. m.,0.27,0.01,2.04,,6:06:11 p. m.,0.28,0.02,1.98,,6:04:36 p. m.,0.28,0.02,2.01,,5:55:55 p. m.,0.34,0.03,2.03,,0.288,0.018,2.006,,,,5:53:57 p. m.,26,54.17,,5:52:31 p. m.,24,50,,5:51:15 p. m.,24,50,,5:49:52 p. m.,24,50,,5:48:36 p. m.,25,52.08,,24.6,51.25,,25,51.25,,
6:09:42 p. m.,0.28,0.01,2.71,,6:08:06 p. m.,0.28,0.01,2.74,,6:06:13 p. m.,0.29,0.02,2.58,,6:04:37 p. m.,0.29,0.02,2.71,,5:55:57 p. m.,0.35,0.03,2.58,,0.298,0.018,2.664,,,,5:53:58 p. m.,26,54.17,,5:52:33 p. m.,26,54.17,,5:51:21 p. m.,27,56.25,,5:49:53 p. m.,27,56.25,,5:48:38 p. m.,26,54.17,,26.4,55.002,,26,55,,
6:09:43 p. m.,0.29,0.01,2.63,,6:08:08 p. m.,0.28,0.01,2.66,,6:06:15 p. m.,0.29,0.02,2.61,,6:04:39 p. m.,0.3,0.03,2.67,,5:55:59 p. m.,0.36,0.04,2.66,,0.304,0.022,2.646,,,,5:54:00 p. m.,26,54.17,,5:52:34 p. m.,17,35.42,,5:51:21 p. m.,25,52.08,,5:49:55 p. m.,24,50,,5:48:39 p. m.,25,52.08,,23.4,48.75,,23,48.75,,
6:09:45 p. m.,0.29,0.01,2.03,,6:08:09 p. m.,0.29,0.01,2.14,,6:06:17 p. m.,0.3,0.02,2.05,,6:04:41 p. m.,0.31,0.03,2.05,,5:56:01 p. m.,0.37,0.04,2.09,,0.312,0.022,2.072,,,,5:54:06 p. m.,25,52.08,,5:52:36 p. m.,25,52.08,,5:51:21 p. m.,13,27.08,,5:49:56 p. m.,19,39.58,,5:48:41 p. m.,27,56.25,,21.8,45.414,,22,45.41,,
6:09:47 p. m.,0.3,0.02,1.68,,6:08:11 p. m.,0.3,0.01,1.74,,6:06:18 p. m.,0.31,0.02,1.73,,6:04:43 p. m.,0.32,0.03,1.72,,5:56:02 p. m.,0.38,0.04,1.73,,0.322,0.024,1.72,,,,5:54:06 p. m.,12,25,,5:52:37 p. m.,23,47.92,,5:51:21 p. m.,24,50,,5:49:58 p. m.,26,54.17,,5:48:42 p. m.,25,52.08,,22,45.834,,22,45.83,,
6:09:49 p. m.,0.31,0.02,2.23,,6:08:13 p. m.,0.31,0.02,2.13,,6:06:20 p. m.,0.32,0.03,2.17,,6:04:44 p. m.,0.33,0.03,2.11,,5:56:04 p. m.,0.39,0.04,2.25,,0.332,0.028,2.178,,,,5:54:06 p. m.,24,50,,5:52:39 p. m.,12,25,,5:51:22 p. m.,16,33.33,,5:49:59 p. m.,15,31.25,,5:48:43 p. m.,11,22.92,,15.6,32.5,,16,32.5,,
6:09:50 p. m.,0.32,0.02,2.59,,6:08:15 p. m.,0.32,0.02,2.61,,6:06:22 p. m.,0.33,0.03,2.69,,6:04:46 p. m.,0.34,0.03,2.73,,5:56:06 p. m.,0.4,0.04,2.66,,0.342,0.028,2.656,,,,5:54:06 p. m.,16,33.33,,5:52:40 p. m.,26,54.17,,5:51:24 p. m.,25,52.08,,5:50:01 p. m.,26,54.17,,5:48:45 p. m.,25,52.08,,23.6,49.166,,24,49.17,,
6:09:52 p. m.,0.33,0.02,2.49,,6:08:16 p. m.,0.33,0.02,2.5,,6:06:24 p. m.,0.34,0.03,2.41,,6:04:48 p. m.,0.35,0.03,2.45,,5:56:08 p. m.,0.41,0.04,2.48,,0.352,0.028,2.466,,,,5:54:07 p. m.,23,47.92,,5:52:42 p. m.,25,52.08,,5:51:25 p. m.,28,58.33,,5:50:02 p. m.,14,29.17,,5:48:50 p. m.,14,29.17,,20.8,43.334,,21,43.33,,
6:09:54 p. m.,0.34,0.02,1.79,,6:08:18 p. m.,0.34,0.02,1.99,,6:06:26 p. m.,0.35,0.03,1.75,,6:04:50 p. m.,0.35,0.03,1.79,,5:56:09 p. m.,0.42,0.04,1.94,,0.36,0.028,1.852,,,,5:54:08 p. m.,22,45.83,,5:52:43 p. m.,25,52.08,,5:51:27 p. m.,26,54.17,,5:50:04 p. m.,24,50,,5:48:50 p. m.,25,52.08,,24.4,50.832,,24,50.83,,
6:09:56 p. m.,0.35,0.02,1.75,,6:08:20 p. m.,0.34,0.02,1.72,,6:06:27 p. m.,0.36,0.03,1.75,,6:04:52 p. m.,0.36,0.03,1.74,,5:56:11 p. m.,0.43,0.04,1.73,,0.368,0.028,1.738,,,,5:54:10 p. m.,13,27.08,,5:52:45 p. m.,24,50,,5:51:28 p. m.,26,54.17,,5:50:05 p. m.,13,27.08,,5:48:50 p. m.,16,33.33,,18.4,38.332,,18,38.33,,
6:09:58 p. m.,0.36,0.02,1.7,,6:08:22 p. m.,0.35,0.02,1.7,,6:06:29 p. m.,0.36,0.03,1.7,,6:04:53 p. m.,0.37,0.03,1.7,,5:56:13 p. m.,0.44,0.04,1.71,,0.376,0.028,1.702,,,,,,,,,,,,,,,,,,,,,,,,,,,914,45.35666667,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.191714286,0.011666667,2.187761905,,,,,,,,,,,,,,,,,,,,,,,,,,,45.33730159,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distancia 60 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HORA,LED_ROJO,LED_VERDE,LED_AZUL,,HORA,LED_ROJO,LED_VERDE,LED_AZUL,,HORA,LED_ROJO,LED_VERDE,LED_AZUL,,HORA,LED_ROJO,LED_VERDE,LED_AZUL,,HORA,LED_ROJO,LED_VERDE,LED_AZUL,,V_Rojo,V_Verde,V_Azul,,,,HORA,Numero_bits, Error_total,,HORA,Numero_bits, Error_total,,HORA,Numero_bits, Error_total,,HORA,Numero_bits, Error_total,,HORA,Numero_bits, Error_total,,Numero Bits,Error total,,Numero Bits,Error total,,
6:17:37 p. m.,0,0,2.58,,6:16:06 p. m.,0,0,2.57,,6:14:35 p. m.,0,0,2.55,,6:13:03 p. m.,0,0,2.54,,6:11:29 p. m.,0,0,2.55,,0,0,2.558,,,,6:24:51 p. m.,26,54.17,,6:23:12 p. m.,19,39.58,,6:21:55 p. m.,26,54.17,,6:20:39 p. m.,28,58.33,,6:19:22 p. m.,19,39.58,,23.6,49.166,,24,49.17,,
6:17:39 p. m.,0,0,2.09,,6:16:08 p. m.,0,0,2.06,,6:14:37 p. m.,0,0,2.04,,6:13:04 p. m.,0,0,2.01,,6:11:31 p. m.,0,0,2.03,,0,0,2.046,,,,6:24:53 p. m.,17,35.42,,6:23:13 p. m.,27,56.25,,6:21:56 p. m.,17,35.42,,6:20:41 p. m.,17,35.42,,6:19:23 p. m.,28,58.33,,21.2,44.168,,21,44.17,,
6:17:41 p. m.,0.01,0,1.69,,6:16:10 p. m.,0.01,0,1.76,,6:14:39 p. m.,0.01,0,1.72,,6:13:06 p. m.,0.01,0,1.71,,6:11:32 p. m.,0.01,0,1.71,,0.01,0,1.718,,,,6:24:54 p. m.,24,50,,6:23:15 p. m.,18,37.5,,6:21:58 p. m.,26,54.17,,6:20:42 p. m.,25,52.08,,6:19:25 p. m.,18,37.5,,22.2,46.25,,22,46.25,,
6:17:42 p. m.,0.02,0,2.07,,6:16:11 p. m.,0.02,0,2.08,,6:14:40 p. m.,0.02,0,2.06,,6:13:08 p. m.,0.02,0,2.08,,6:11:34 p. m.,0.02,0,2.08,,0.02,0,2.074,,,,6:24:56 p. m.,17,35.42,,6:23:16 p. m.,27,56.25,,6:21:59 p. m.,18,37.5,,6:20:44 p. m.,17,35.42,,6:19:26 p. m.,25,52.08,,20.8,43.334,,21,43.33,,
6:17:44 p. m.,0.02,0,2.59,,6:16:13 p. m.,0.02,0,2.58,,6:14:42 p. m.,0.02,0,2.58,,6:13:10 p. m.,0.02,0,2.62,,6:11:36 p. m.,0.02,0,2.59,,0.02,0,2.592,,,,6:24:57 p. m.,27,56.25,,6:23:17 p. m.,18,37.5,,6:22:01 p. m.,26,54.17,,6:20:45 p. m.,28,58.33,,6:19:28 p. m.,21,43.75,,24,50,,24,50,,
6:17:46 p. m.,0.03,0,2.42,,6:16:15 p. m.,0.03,0,2.46,,6:14:44 p. m.,0.03,0,2.43,,6:13:12 p. m.,0.03,0,2.54,,6:11:38 p. m.,0.03,0,2.49,,0.03,0,2.468,,,,6:24:58 p. m.,18,37.5,,6:23:19 p. m.,27,56.25,,6:22:02 p. m.,25,52.08,,6:20:47 p. m.,17,35.42,,6:19:29 p. m.,18,37.5,,21,43.75,,21,43.75,,
6:17:48 p. m.,0.04,0,1.87,,6:16:17 p. m.,0.04,0,1.83,,6:14:46 p. m.,0.04,0,1.8,,6:13:13 p. m.,0.04,0,1.91,,6:11:39 p. m.,0.04,0,1.84,,0.04,0,1.85,,,,6:25:00 p. m.,23,47.92,,6:23:20 p. m.,18,37.5,,6:22:04 p. m.,20,41.67,,6:20:48 p. m.,26,54.17,,6:19:30 p. m.,26,54.17,,22.6,47.086,,23,47.09,,
6:17:49 p. m.,0.05,0,1.75,,6:16:18 p. m.,0.05,0,1.72,,6:14:48 p. m.,0.05,0,1.7,,6:13:15 p. m.,0.04,0,1.7,,6:11:41 p. m.,0.04,0,1.7,,0.046,0,1.714,,,,6:25:01 p. m.,17,35.42,,6:23:22 p. m.,26,54.17,,6:22:05 p. m.,26,54.17,,6:20:49 p. m.,17,35.42,,6:19:32 p. m.,19,39.58,,21,43.752,,21,43.75,,
6:17:51 p. m.,0.05,0,2.2,,6:16:20 p. m.,0.05,0,2.34,,6:14:49 p. m.,0.05,0,2.31,,6:13:17 p. m.,0.05,0,2.3,,6:11:43 p. m.,0.05,0,2.33,,0.05,0,2.296,,,,6:25:03 p. m.,26,54.17,,6:23:23 p. m.,17,35.42,,6:22:07 p. m.,17,35.42,,6:20:51 p. m.,26,54.17,,6:19:33 p. m.,27,56.25,,22.6,47.086,,23,47.09,,
6:17:53 p. m.,0.06,0,2.56,,6:16:22 p. m.,0.06,0,2.55,,6:14:51 p. m.,0.06,0,2.63,,6:13:19 p. m.,0.06,0,2.54,,6:11:45 p. m.,0.06,0,2.65,,0.06,0,2.586,,,,6:25:04 p. m.,16,33.33,,6:23:25 p. m.,26,54.17,,6:22:08 p. m.,26,54.17,,6:20:52 p. m.,17,35.42,,6:19:35 p. m.,20,41.67,,21,43.752,,21,43.75,,
6:17:55 p. m.,0.07,0,2.27,,6:16:24 p. m.,0.07,0,2.22,,6:14:53 p. m.,0.07,0,2.3,,6:13:20 p. m.,0.07,0,2.22,,6:11:46 p. m.,0.07,0,2.31,,0.07,0,2.264,,,,6:25:06 p. m.,26,54.17,,6:23:26 p. m.,19,39.58,,6:22:10 p. m.,20,41.67,,6:20:54 p. m.,28,58.33,,6:19:36 p. m.,18,37.5,,22.2,46.25,,22,46.25,,
6:17:57 p. m.,0.07,0,1.69,,6:16:26 p. m.,0.07,0,1.71,,6:14:55 p. m.,0.07,0,1.7,,6:13:22 p. m.,0.07,0,1.73,,6:11:48 p. m.,0.07,0,1.68,,0.07,0,1.702,,,,6:25:07 p. m.,18,37.5,,6:23:28 p. m.,27,56.25,,6:22:11 p. m.,26,54.17,,6:20:55 p. m.,18,37.5,,6:19:38 p. m.,28,58.33,,23.4,48.75,,23,48.75,,
6:17:58 p. m.,0.08,0,1.92,,6:16:27 p. m.,0.08,0,1.92,,6:14:56 p. m.,0.08,0,1.83,,6:13:24 p. m.,0.08,0,1.82,,6:11:50 p. m.,0.08,0,1.84,,0.08,0,1.866,,,,6:25:09 p. m.,26,54.17,,6:23:29 p. m.,17,35.42,,6:22:12 p. m.,20,41.67,,6:20:57 p. m.,27,56.25,,6:19:39 p. m.,17,35.42,,21.4,44.586,,21,44.59,,
6:18:00 p. m.,0.09,0,2.46,,6:16:29 p. m.,0.09,0,2.49,,6:14:58 p. m.,0.09,0,2.49,,6:13:26 p. m.,0.09,0,2.47,,6:11:52 p. m.,0.09,0,2.46,,0.09,0,2.474,,,,6:25:10 p. m.,18,37.5,,6:23:31 p. m.,26,54.17,,6:22:14 p. m.,25,52.08,,6:20:58 p. m.,18,37.5,,6:19:41 p. m.,26,54.17,,22.6,47.084,,23,47.08,,
